Policy,Indicator,score,rank
E4_International support,"Labor force participation rate, total (% of total population ages 15+)",0.005537174729202972,93
E4_International support,SF6 gas emissions,0.005530816243655866,94
E4_International support,Rural population,0.005457544714755575,95
E4_International support,Rule of law,0.005365445582192974,96
E4_International support,Electricity production from coal sources,0.005120522982395563,97
E4_International support,Electricity production from renewable sources,0.005100744900762463,98
E4_International support,Energy related methane emissions,0.005033679578854702,99
E4_International support,Fixed broadband subscriptions,0.004755741662522169,100
E4_International support,Gini index (World Bank estimate),0.004592120026007836,101
E4_International support,PM2.5 air pollution,0.004218377454667691,102
E4_International support,Nitrous oxide emissions in energy sector,0.0039686628359211695,103
E4_International support,Merchandise trade,0.002889898612829781,104
E4_International support,Net migration,0.0,105
H1_Public information campaigns,People using safely managed drinking water,0.02058286572720633,1
H1_Public information campaigns,Refugee population by country or territory of asylum,0.017797426341012418,2
H1_Public information campaigns,Urban population,0.016623558320227053,3
H1_Public information campaigns,Electricity production from oil sources,0.016545943466004624,4
H1_Public information campaigns,Fragile States Index Total,0.01638683353074306,5
H1_Public information campaigns,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.015946509985352558,6
H1_Public information campaigns,Prevalence of COVID-19,0.01587308114299152,7
H1_Public information campaigns,Prevalence of total cancers,0.01584529631964111,8
H1_Public information campaigns,Human Freedom Score ,0.015203037931942361,9
H1_Public information campaigns,Households and NPISHs final consumption expenditure,0.01507312216626502,10
H1_Public information campaigns,"Central government debt, total",0.014959816834479531,11
H1_Public information campaigns,"Immunization, DPT",0.014885180942678494,12
H1_Public information campaigns,Prevalence of obesity,0.01353433782353764,13
H1_Public information campaigns,Electricity production from renewable sources,0.013224280211234429,14
H1_Public information campaigns,Starting a business,0.013192818722089083,15
H1_Public information campaigns,Personal Freedom Score ,0.013114087635823899,16
H1_Public information campaigns,Proportion of women in managerial positions (%),0.012762178936253896,17
H1_Public information campaigns,"Government expenditure of education, total",0.012672088670912076,18
H1_Public information campaigns,"Primary completion rate, total",0.01266731950522188,19
H1_Public information campaigns,Regulatory quality,0.012594605714143345,20
H1_Public information campaigns,Proportion of seats held by women in national parliaments,0.012480119324715058,21
H1_Public information campaigns,Electricity production from coal sources,0.012376387770816214,22
H1_Public information campaigns,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.012247479407977581,23
H1_Public information campaigns,Imports of goods and services percent of GDP,0.012140588133312051,24
H1_Public information campaigns,Life Ladder ,0.012064995712631588,25
H1_Public information campaigns,"Immunization, measles ",0.012001701290316821,26
H1_Public information campaigns,Progression to secondary school,0.011960256729943518,27
H1_Public information campaigns,Incidence of tuberculosis,0.011837126771984507,28
H1_Public information campaigns,"Adjusted net savings, including particulate emission damage",0.011774329309626425,29
H1_Public information campaigns,Current health expenditure,0.011456737658764144,30
H1_Public information campaigns,"Age dependency ratio, old",0.011341888218906646,31
H1_Public information campaigns,Prevalence of Depressive disorders,0.011332285564457326,32
H1_Public information campaigns,Economic Freedom Score,0.011319194455264697,33
H1_Public information campaigns,Hospital beds,0.011301400603536278,34
H1_Public information campaigns,Voice and accountability,0.01123273832041736,35
H1_Public information campaigns,Exports of goods and services,0.01120746062465301,36
H1_Public information campaigns,"Prevalence of stunting, height for age",0.011017255492332288,37
H1_Public information campaigns,Total greenhouse gas emissions,0.010976611809849492,38
H1_Public information campaigns,"International tourism, receipts",0.01093238100535871,39
H1_Public information campaigns,Net migration,0.010885499275135588,40
H1_Public information campaigns,Volume of imports of goods and services,0.010675596959200225,41
H1_Public information campaigns,Rule of law,0.01065824277667018,42
H1_Public information campaigns,Prevalence of chronic kidney disease,0.010533036876099515,43
H1_Public information campaigns,Prevalence of Respiratory infections and tuberculosis,0.010507068671690552,44
H1_Public information campaigns,Renewable energy consumption ,0.010473030187808685,45
H1_Public information campaigns,Electric power consumption,0.010290792159097365,46
H1_Public information campaigns,Output per worker,0.01003466821715719,47
H1_Public information campaigns,"Unemployment, total (% of total labor force)",0.00997192607482946,48
H1_Public information campaigns,Individuals using the internet,0.009918706221342305,49
H1_Public information campaigns,Combustible renewables and waste,0.009864997153507103,50
H1_Public information campaigns,People with basic handwashing facilities including soap and water,0.009691640475692266,51
H1_Public information campaigns,Fixed telephone subscriptions,0.009663566503128334,52
H1_Public information campaigns,Prevalence of anxiety disorders,0.009433630796412937,53
H1_Public information campaigns,Lending interest rate,0.00934404007170201,54
H1_Public information campaigns,Merchandise trade,0.009336213713682626,55
H1_Public information campaigns,"Stocks traded, total value",0.008987556143460257,56
H1_Public information campaigns,"Intentional homicides (per 100,000 people)",0.008854597782001416,57
H1_Public information campaigns,PM2.5 air pollution,0.0088144847076916,58
H1_Public information campaigns,"Electricity production from oil, gas and coal sources",0.008705861220098093,59
H1_Public information campaigns,"Foreign direct investment, net inflows",0.008565228963763275,60
H1_Public information campaigns,"Energy imports, net ",0.008554643241364764,61
H1_Public information campaigns,Control of corruption,0.008512677651750473,62
H1_Public information campaigns,Aggregate score for the Civil Liberties category,0.00837058588114222,63
H1_Public information campaigns,Government effectiveness,0.008357208235768437,64
H1_Public information campaigns,Fossil fuel energy consumption,0.008302678723594348,65
H1_Public information campaigns,Corruption Perceptions Index,0.008283116642502917,66
H1_Public information campaigns,"CPIA transparency, accountability, and corruption in the public sector",0.00818346145750277,67
H1_Public information campaigns,CO2 emissions,0.008150665457509499,68
H1_Public information campaigns,"Literacy rate, adult total",0.008123300744224066,69
H1_Public information campaigns,Prevalence of Diabetes,0.007985792023922262,70
H1_Public information campaigns,Mortality due to COVID-19,0.007810437241736527,71
H1_Public information campaigns,Energy use,0.007803115240864418,72
H1_Public information campaigns,Volume of exports of goods and services,0.007743081394567922,73
H1_Public information campaigns,Serious assault (rate),0.007505356158574986,74
H1_Public information campaigns,Secure internet servers,0.007320798839999133,75
H1_Public information campaigns,Prevalence of Hypertensive heart disease,0.007125067816900877,76
H1_Public information campaigns,Women who believe a husband is justified in beating his wife (any of five reasons),0.007121105841466774,77
H1_Public information campaigns,Summary exposure value tobacco,0.006936273207659213,78
H1_Public information campaigns,Aggregate score for the Political Rights category,0.00690553520207622,79
H1_Public information campaigns,Gini index (World Bank estimate),0.0067311338989769634,80
H1_Public information campaigns,Press freedom score,0.006490506957572509,81
H1_Public information campaigns,Nitrous oxide emissions in energy sector,0.006311598803828045,82
H1_Public information campaigns,Access to electricity,0.006288127952642129,83
H1_Public information campaigns,People using at least basic sanitation services,0.006251199170612334,84
H1_Public information campaigns,Population,0.0061582869394831855,85
H1_Public information campaigns,Proportion of people living below 50 percent of median income,0.006048930202905447,86
H1_Public information campaigns,Employment in services,0.0059278547888118645,87
H1_Public information campaigns,"Labor force participation rate, total (% of total population ages 15+)",0.005909371473745488,88
H1_Public information campaigns,Fixed broadband subscriptions,0.0056785942589051295,89
H1_Public information campaigns,Prevalence of overweight,0.0056099062221100305,90
H1_Public information campaigns,Nurses and midwives,0.005488931109341495,91
H1_Public information campaigns,"Prevalence of HIV, total ",0.005442410242015537,92
H1_Public information campaigns,Physicians,0.005004074620255424,93
H1_Public information campaigns,"Labor force participation rate, female (% of female population ages 15+)",0.00497636195322405,94
H1_Public information campaigns,Mobile cellular subscriptions,0.004946099776321155,95
H1_Public information campaigns,Age dependency ratio,0.004736863987901026,96
H1_Public information campaigns,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.004219996148208424,97
H1_Public information campaigns,Total freedom in the world score ,0.0040055112509746645,98
H1_Public information campaigns,Political stability and absence of violence,0.003769020284227934,99
H1_Public information campaigns,Prevalence of down syndrome,0.00371713551422175,100
H1_Public information campaigns,SF6 gas emissions,0.0035579224290350014,101
H1_Public information campaigns,Rural population,0.0033278184679528407,102
H1_Public information campaigns,Energy related methane emissions,0.0033040438180227355,103
H1_Public information campaigns,Electricity production from nuclear sources,0.0013076856427818285,104
H1_Public information campaigns,Human Development Index,0.0,105
H2_Testing policy,People using safely managed drinking water,0.01973680923798764,1
H2_Testing policy,Progression to secondary school,0.018486429526536795,2
H2_Testing policy,Refugee population by country or territory of asylum,0.01741035032804286,3
H2_Testing policy,Prevalence of Respiratory infections and tuberculosis,0.01726328990861796,4
H2_Testing policy,Urban population,0.017032607745422465,5
H2_Testing policy,Incidence of tuberculosis,0.01694463251207494,6
H2_Testing policy,Total greenhouse gas emissions,0.015831023510695482,7
H2_Testing policy,Proportion of women in managerial positions (%),0.015559553519766654,8
H2_Testing policy,Proportion of people living below 50 percent of median income,0.015553044070967137,9
H2_Testing policy,Prevalence of COVID-19,0.015507257463683892,10
H2_Testing policy,Prevalence of total cancers,0.014729812270535833,11
H2_Testing policy,Lending interest rate,0.014629924210779723,12
H2_Testing policy,Net migration,0.014510963354615445,13
H2_Testing policy,Prevalence of overweight,0.014111782639938635,14
H2_Testing policy,Combustible renewables and waste,0.013742808760138395,15
H2_Testing policy,"Age dependency ratio, old",0.01349914960339235,16
H2_Testing policy,"Central government debt, total",0.013406075841561301,17
H2_Testing policy,Rural population,0.013389856943274218,18
H2_Testing policy,Government effectiveness,0.013337441454277916,19
H2_Testing policy,"Immunization, measles ",0.013074468904516592,20
H2_Testing policy,"Energy imports, net ",0.012671988987056211,21
H2_Testing policy,Merchandise trade,0.01259382561059741,22
H2_Testing policy,Human Freedom Score ,0.012476537515946925,23
H2_Testing policy,Prevalence of chronic kidney disease,0.01246026275800468,24
H2_Testing policy,"Prevalence of stunting, height for age",0.012437797861953198,25
H2_Testing policy,Serious assault (rate),0.012213665425647386,26
H2_Testing policy,Political stability and absence of violence,0.01217381874488544,27
H2_Testing policy,Individuals using the internet,0.011912847575261305,28
H2_Testing policy,"Unemployment, total (% of total labor force)",0.011866443271490541,29
H2_Testing policy,Volume of exports of goods and services,0.011800753112150219,30
H2_Testing policy,Output per worker,0.011696662392340726,31
H2_Testing policy,Economic Freedom Score,0.011598120915945873,32
H2_Testing policy,Prevalence of Hypertensive heart disease,0.01153689694759224,33
H2_Testing policy,"Literacy rate, adult total",0.011058042302190658,34
H2_Testing policy,"Immunization, DPT",0.011041633015498018,35
H2_Testing policy,Prevalence of Diabetes,0.010936262244779074,36
H2_Testing policy,Electricity production from coal sources,0.01093092793873017,37
H2_Testing policy,Electricity production from oil sources,0.010899581119946237,38
H2_Testing policy,Press freedom score,0.01087145160055859,39
H2_Testing policy,Energy use,0.010817306825221374,40
H2_Testing policy,"International tourism, receipts",0.010798609259910075,41
H2_Testing policy,Mortality due to COVID-19,0.010784168381405257,42
H2_Testing policy,Regulatory quality,0.010784141320753587,43
H2_Testing policy,Corruption Perceptions Index,0.010745720572266776,44
H2_Testing policy,Personal Freedom Score ,0.010705554616058908,45
H2_Testing policy,Employment in services,0.01066534813775896,46
H2_Testing policy,Human Development Index,0.010446992296809808,47
H2_Testing policy,CO2 emissions,0.010062385579717278,48
H2_Testing policy,Fossil fuel energy consumption,0.009921260245637926,49
H2_Testing policy,"Foreign direct investment, net inflows",0.009895683719243346,50
H2_Testing policy,Current health expenditure,0.00980371349878576,51
H2_Testing policy,Households and NPISHs final consumption expenditure,0.009790487894115452,52
H2_Testing policy,Secure internet servers,0.009741641826769638,53
H2_Testing policy,Hospital beds,0.009705400496361141,54
H2_Testing policy,Rule of law,0.009546552786561129,55
H2_Testing policy,Prevalence of obesity,0.009250156825036892,56
H2_Testing policy,Fixed telephone subscriptions,0.008967978901951001,57
H2_Testing policy,Life Ladder ,0.008889623579312509,58
H2_Testing policy,Prevalence of Depressive disorders,0.008821666245523763,59
H2_Testing policy,"Labor force participation rate, total (% of total population ages 15+)",0.008787607693988266,60
H2_Testing policy,Proportion of seats held by women in national parliaments,0.008763950438810215,61
H2_Testing policy,Physicians,0.008744250631234834,62
H2_Testing policy,Nurses and midwives,0.008578967555969935,63
H2_Testing policy,Renewable energy consumption ,0.008565103427901555,64
H2_Testing policy,"Primary completion rate, total",0.008415639395869298,65
H2_Testing policy,Total freedom in the world score ,0.00835854406753415,66
H2_Testing policy,Electricity production from renewable sources,0.008206367625432576,67
H2_Testing policy,"Prevalence of HIV, total ",0.008181012981278988,68
H2_Testing policy,People using at least basic sanitation services,0.00817603831255322,69
H2_Testing policy,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.008162887432382773,70
H2_Testing policy,"Adjusted net savings, including particulate emission damage",0.008137985703174687,71
H2_Testing policy,Prevalence of anxiety disorders,0.007967104578135818,72
H2_Testing policy,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.007959159482571481,73
H2_Testing policy,Prevalence of down syndrome,0.007949707576516765,74
H2_Testing policy,Exports of goods and services,0.00793820399273808,75
H2_Testing policy,PM2.5 air pollution,0.00780164932230737,76
H2_Testing policy,Age dependency ratio,0.007686961284418515,77
H2_Testing policy,Women who believe a husband is justified in beating his wife (any of five reasons),0.007409568057502267,78
H2_Testing policy,Starting a business,0.007372932835863174,79
H2_Testing policy,Nitrous oxide emissions in energy sector,0.007263539481910744,80
H2_Testing policy,Voice and accountability,0.007198829205254793,81
H2_Testing policy,Fragile States Index Total,0.007188629714653007,82
H2_Testing policy,Control of corruption,0.00675091392921486,83
H2_Testing policy,Electric power consumption,0.006307619896968441,84
H2_Testing policy,"Government expenditure of education, total",0.005955493045444022,85
H2_Testing policy,Mobile cellular subscriptions,0.005794424056901351,86
H2_Testing policy,"Stocks traded, total value",0.005386955789507824,87
H2_Testing policy,Fixed broadband subscriptions,0.0050352353754951435,88
H2_Testing policy,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.0049005245502449345,89
H2_Testing policy,"Labor force participation rate, female (% of female population ages 15+)",0.004703258667801118,90
H2_Testing policy,"CPIA transparency, accountability, and corruption in the public sector",0.00460475783182085,91
H2_Testing policy,Aggregate score for the Civil Liberties category,0.004384852729343279,92
H2_Testing policy,Volume of imports of goods and services,0.004348004649753768,93
H2_Testing policy,Gini index (World Bank estimate),0.004222155006711713,94
H2_Testing policy,Imports of goods and services percent of GDP,0.00414885201458581,95
H2_Testing policy,People with basic handwashing facilities including soap and water,0.0034040046379392825,96
H2_Testing policy,Aggregate score for the Political Rights category,0.0031369819726530905,97
H2_Testing policy,"Electricity production from oil, gas and coal sources",0.0026043381370449365,98
H2_Testing policy,Access to electricity,0.00249765681280627,99
H2_Testing policy,"Intentional homicides (per 100,000 people)",0.0023193396030424243,100
H2_Testing policy,Summary exposure value tobacco,0.0019749456834316616,101
H2_Testing policy,SF6 gas emissions,0.001299089019004532,102
H2_Testing policy,Population,0.00019917302680857652,103
H2_Testing policy,Energy related methane emissions,0.0001275886088722657,104
H2_Testing policy,Electricity production from nuclear sources,0.0,105
H3_Contact tracing,People using safely managed drinking water,0.03123108768741268,1
H3_Contact tracing,Refugee population by country or territory of asylum,0.021790146119022007,2
H3_Contact tracing,Urban population,0.021255880217887903,3
H3_Contact tracing,Electricity production from oil sources,0.020453780873897643,4
H3_Contact tracing,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.020251735746520467,5
H3_Contact tracing,Fragile States Index Total,0.01995574192369308,6
H3_Contact tracing,Prevalence of COVID-19,0.018878022965677792,7
H3_Contact tracing,Human Freedom Score ,0.01785996142766705,8
H3_Contact tracing,Progression to secondary school,0.01759345437283589,9
H3_Contact tracing,Prevalence of total cancers,0.016616493820807026,10
H3_Contact tracing,CO2 emissions,0.015961840950649345,11
H3_Contact tracing,Proportion of women in managerial positions (%),0.01585551115199889,12
H3_Contact tracing,Voice and accountability,0.015780083812009193,13
H3_Contact tracing,Nurses and midwives,0.01574586240532968,14
H3_Contact tracing,Imports of goods and services percent of GDP,0.015723216079745337,15
H3_Contact tracing,"Central government debt, total",0.01441526804460015,16
H3_Contact tracing,Serious assault (rate),0.014108562103471762,17
H3_Contact tracing,Summary exposure value tobacco,0.013870446989398709,18
H3_Contact tracing,Personal Freedom Score ,0.013843162344558785,19
H3_Contact tracing,"Age dependency ratio, old",0.013795237921477119,20
H3_Contact tracing,"Labor force participation rate, total (% of total population ages 15+)",0.013620329053069391,21
H3_Contact tracing,PM2.5 air pollution,0.013421458472205435,22
H3_Contact tracing,Starting a business,0.013154337819225037,23
H3_Contact tracing,Prevalence of chronic kidney disease,0.013105684508806075,24
H3_Contact tracing,Population,0.01300740015866334,25
H3_Contact tracing,Prevalence of obesity,0.012870659532229716,26
H3_Contact tracing,"Prevalence of stunting, height for age",0.012729715656998274,27
H3_Contact tracing,Rule of law,0.012713518312374987,28
H3_Contact tracing,Prevalence of Depressive disorders,0.012685949437962819,29
H3_Contact tracing,Prevalence of Diabetes,0.012619585502630105,30
H3_Contact tracing,Corruption Perceptions Index,0.012452418336483693,31
H3_Contact tracing,People using at least basic sanitation services,0.012287163483778068,32
H3_Contact tracing,Physicians,0.012095052328355449,33
H3_Contact tracing,Mortality due to COVID-19,0.011945033665034235,34
H3_Contact tracing,Combustible renewables and waste,0.011823046198645475,35
H3_Contact tracing,Regulatory quality,0.011808906794736907,36
H3_Contact tracing,Individuals using the internet,0.011715973046717194,37
H3_Contact tracing,Volume of imports of goods and services,0.011647173408270999,38
H3_Contact tracing,Press freedom score,0.011410582167820366,39
H3_Contact tracing,Electricity production from nuclear sources,0.01116748298573445,40
H3_Contact tracing,Proportion of seats held by women in national parliaments,0.010511819307929304,41
H3_Contact tracing,Net migration,0.010479100711541872,42
H3_Contact tracing,"Adjusted net savings, including particulate emission damage",0.010399917331559342,43
H3_Contact tracing,Current health expenditure,0.010244211154080073,44
H3_Contact tracing,Prevalence of overweight,0.010198052071395508,45
H3_Contact tracing,Exports of goods and services,0.010084021814242845,46
H3_Contact tracing,Energy use,0.00962922958521726,47
H3_Contact tracing,Human Development Index,0.009508454208909351,48
H3_Contact tracing,"Electricity production from oil, gas and coal sources",0.009377210052469859,49
H3_Contact tracing,"CPIA transparency, accountability, and corruption in the public sector",0.009307808554358577,50
H3_Contact tracing,Output per worker,0.009079824539150709,51
H3_Contact tracing,Fossil fuel energy consumption,0.00899618508814009,52
H3_Contact tracing,Secure internet servers,0.008872162716777963,53
H3_Contact tracing,Proportion of people living below 50 percent of median income,0.00863848650682659,54
H3_Contact tracing,"Labor force participation rate, female (% of female population ages 15+)",0.008485219840438703,55
H3_Contact tracing,Life Ladder ,0.00845169355355922,56
H3_Contact tracing,Rural population,0.008151204948441003,57
H3_Contact tracing,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.007922887179144113,58
H3_Contact tracing,Electric power consumption,0.007831298452260774,59
H3_Contact tracing,"Prevalence of HIV, total ",0.007819506936364228,60
H3_Contact tracing,"Literacy rate, adult total",0.007705458372849182,61
H3_Contact tracing,Prevalence of down syndrome,0.007529671468109833,62
H3_Contact tracing,Control of corruption,0.007526907948403636,63
H3_Contact tracing,"Immunization, DPT",0.007385546367041671,64
H3_Contact tracing,"International tourism, receipts",0.007292119470689244,65
H3_Contact tracing,Electricity production from renewable sources,0.007276438913212661,66
H3_Contact tracing,People with basic handwashing facilities including soap and water,0.007250288646377746,67
H3_Contact tracing,"Energy imports, net ",0.007196768273151639,68
H3_Contact tracing,Age dependency ratio,0.006966102874819323,69
H3_Contact tracing,Households and NPISHs final consumption expenditure,0.006853996102665202,70
H3_Contact tracing,Renewable energy consumption ,0.006739904415576702,71
H3_Contact tracing,Employment in services,0.0066846203399392005,72
H3_Contact tracing,Political stability and absence of violence,0.006665931135787706,73
H3_Contact tracing,"Primary completion rate, total",0.006508913111381545,74
H3_Contact tracing,Hospital beds,0.006423694682970969,75
H3_Contact tracing,Incidence of tuberculosis,0.006393395303626779,76
H3_Contact tracing,Aggregate score for the Political Rights category,0.005752215309484986,77
H3_Contact tracing,Merchandise trade,0.005685101172938163,78
H3_Contact tracing,Electricity production from coal sources,0.0054439489224443645,79
H3_Contact tracing,Lending interest rate,0.005421759628617585,80
H3_Contact tracing,Fixed broadband subscriptions,0.00541876352506757,81
H3_Contact tracing,"Immunization, measles ",0.005314260681459625,82
H3_Contact tracing,"Unemployment, total (% of total labor force)",0.005312743732667959,83
H3_Contact tracing,"Intentional homicides (per 100,000 people)",0.005024804954747436,84
H3_Contact tracing,Mobile cellular subscriptions,0.004871431918893978,85
H3_Contact tracing,Economic Freedom Score,0.004756039109329237,86
H3_Contact tracing,Volume of exports of goods and services,0.004189223540441376,87
H3_Contact tracing,Prevalence of anxiety disorders,0.004128791766945774,88
H3_Contact tracing,Prevalence of Hypertensive heart disease,0.004066606299783771,89
H3_Contact tracing,Prevalence of Respiratory infections and tuberculosis,0.004030181076121777,90
H3_Contact tracing,Nitrous oxide emissions in energy sector,0.0037708619051070435,91
H3_Contact tracing,Aggregate score for the Civil Liberties category,0.0035868519568181046,92
H3_Contact tracing,Fixed telephone subscriptions,0.003432441991880847,93
H3_Contact tracing,Gini index (World Bank estimate),0.0034305929723152965,94
H3_Contact tracing,Total freedom in the world score ,0.003374157128442418,95
H3_Contact tracing,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.002999352563787335,96
H3_Contact tracing,"Government expenditure of education, total",0.0026408995823728235,97
H3_Contact tracing,Women who believe a husband is justified in beating his wife (any of five reasons),0.0024226698656289237,98
H3_Contact tracing,"Stocks traded, total value",0.0019463640762964554,99
H3_Contact tracing,Total greenhouse gas emissions,0.001072610363137427,100
H3_Contact tracing,Government effectiveness,0.0008549514986947514,101
H3_Contact tracing,Energy related methane emissions,0.0007165188353932117,102
H3_Contact tracing,"Foreign direct investment, net inflows",0.0005355068009778611,103
H3_Contact tracing,SF6 gas emissions,0.0001453290123913732,104
H3_Contact tracing,Access to electricity,0.0,105
H4_Emergency investment in healthcare,People using safely managed drinking water,0.019290858206590798,1
H4_Emergency investment in healthcare,Refugee population by country or territory of asylum,0.017573333565060748,2
H4_Emergency investment in healthcare,Urban population,0.01675250539679244,3
H4_Emergency investment in healthcare,Electricity production from oil sources,0.016336544259250622,4
H4_Emergency investment in healthcare,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.01603893185940633,5
H4_Emergency investment in healthcare,Fragile States Index Total,0.015875243675483205,6
H4_Emergency investment in healthcare,Prevalence of COVID-19,0.015586114080299607,7
H4_Emergency investment in healthcare,CO2 emissions,0.015509539911364766,8
H4_Emergency investment in healthcare,Prevalence of total cancers,0.015198348430053663,9
H4_Emergency investment in healthcare,Human Freedom Score ,0.01512917898072298,10
H4_Emergency investment in healthcare,"Central government debt, total",0.015076215241755472,11
H4_Emergency investment in healthcare,"Prevalence of stunting, height for age",0.014705687214861415,12
H4_Emergency investment in healthcare,Personal Freedom Score ,0.014265030179183734,13
H4_Emergency investment in healthcare,Prevalence of Depressive disorders,0.014203790288728401,14
H4_Emergency investment in healthcare,Prevalence of obesity,0.013695570187576979,15
H4_Emergency investment in healthcare,"Immunization, DPT",0.013661541228841551,16
H4_Emergency investment in healthcare,"Primary completion rate, total",0.013633339532821576,17
H4_Emergency investment in healthcare,Press freedom score,0.013617336769431304,18
H4_Emergency investment in healthcare,Gini index (World Bank estimate),0.013523569239334687,19
H4_Emergency investment in healthcare,Proportion of women in managerial positions (%),0.013447108972477227,20
H4_Emergency investment in healthcare,Proportion of people living below 50 percent of median income,0.01303471806559204,21
H4_Emergency investment in healthcare,Regulatory quality,0.012903508601884892,22
H4_Emergency investment in healthcare,"Foreign direct investment, net inflows",0.012748920089133527,23
H4_Emergency investment in healthcare,"Electricity production from oil, gas and coal sources",0.012728269770333655,24
H4_Emergency investment in healthcare,Economic Freedom Score,0.012184054911359909,25
H4_Emergency investment in healthcare,Lending interest rate,0.012134123926842344,26
H4_Emergency investment in healthcare,Political stability and absence of violence,0.01213005409460406,27
H4_Emergency investment in healthcare,"Adjusted net savings, including particulate emission damage",0.012109623870197057,28
H4_Emergency investment in healthcare,Starting a business,0.01201848282743182,29
H4_Emergency investment in healthcare,Voice and accountability,0.012011681113893334,30
H4_Emergency investment in healthcare,"Unemployment, total (% of total labor force)",0.011929577155135495,31
H4_Emergency investment in healthcare,"Age dependency ratio, old",0.011898073913288365,32
H4_Emergency investment in healthcare,Volume of imports of goods and services,0.011736119170030871,33
H4_Emergency investment in healthcare,Imports of goods and services percent of GDP,0.011527676017670819,34
H4_Emergency investment in healthcare,Corruption Perceptions Index,0.011491266559302878,35
H4_Emergency investment in healthcare,Individuals using the internet,0.011439377388029111,36
H4_Emergency investment in healthcare,Prevalence of chronic kidney disease,0.011272076017455735,37
H4_Emergency investment in healthcare,Summary exposure value tobacco,0.011205374969769226,38
H4_Emergency investment in healthcare,Incidence of tuberculosis,0.011151609557568415,39
H4_Emergency investment in healthcare,Fixed telephone subscriptions,0.011145291941283185,40
H4_Emergency investment in healthcare,"CPIA transparency, accountability, and corruption in the public sector",0.010915976306014295,41
H4_Emergency investment in healthcare,Age dependency ratio,0.010837362906154491,42
H4_Emergency investment in healthcare,Prevalence of Respiratory infections and tuberculosis,0.010741803479467389,43
H4_Emergency investment in healthcare,Output per worker,0.010711769076735093,44
H4_Emergency investment in healthcare,Prevalence of down syndrome,0.010707806133514816,45
H4_Emergency investment in healthcare,"Prevalence of HIV, total ",0.010607839512797168,46
H4_Emergency investment in healthcare,Exports of goods and services,0.009890241125378398,47
H4_Emergency investment in healthcare,PM2.5 air pollution,0.009800934967547734,48
H4_Emergency investment in healthcare,"Stocks traded, total value",0.009772987161890984,49
H4_Emergency investment in healthcare,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.00944717816716674,50
H4_Emergency investment in healthcare,"Intentional homicides (per 100,000 people)",0.009336938159350508,51
H4_Emergency investment in healthcare,Nitrous oxide emissions in energy sector,0.009207903635143922,52
H4_Emergency investment in healthcare,"Labor force participation rate, total (% of total population ages 15+)",0.009184761967672362,53
H4_Emergency investment in healthcare,Households and NPISHs final consumption expenditure,0.00910351689618822,54
H4_Emergency investment in healthcare,Volume of exports of goods and services,0.009022213614244436,55
H4_Emergency investment in healthcare,Government effectiveness,0.008986474262662046,56
H4_Emergency investment in healthcare,Progression to secondary school,0.008937410949955009,57
H4_Emergency investment in healthcare,People with basic handwashing facilities including soap and water,0.00891279862585389,58
H4_Emergency investment in healthcare,Total freedom in the world score ,0.008807468894849868,59
H4_Emergency investment in healthcare,"Energy imports, net ",0.008675921988575665,60
H4_Emergency investment in healthcare,"Literacy rate, adult total",0.00865738840366411,61
H4_Emergency investment in healthcare,Aggregate score for the Civil Liberties category,0.008645515334895063,62
H4_Emergency investment in healthcare,Aggregate score for the Political Rights category,0.008618231144559662,63
H4_Emergency investment in healthcare,Nurses and midwives,0.008438940476025785,64
H4_Emergency investment in healthcare,"International tourism, receipts",0.008368138761672821,65
H4_Emergency investment in healthcare,Fixed broadband subscriptions,0.008282854045495907,66
H4_Emergency investment in healthcare,Rule of law,0.007945671433944573,67
H4_Emergency investment in healthcare,Women who believe a husband is justified in beating his wife (any of five reasons),0.007895487816799024,68
H4_Emergency investment in healthcare,Control of corruption,0.007716414337518968,69
H4_Emergency investment in healthcare,Proportion of seats held by women in national parliaments,0.007553172864268328,70
H4_Emergency investment in healthcare,Serious assault (rate),0.007537208454520703,71
H4_Emergency investment in healthcare,People using at least basic sanitation services,0.007410715669633766,72
H4_Emergency investment in healthcare,Electric power consumption,0.007367970771626368,73
H4_Emergency investment in healthcare,Renewable energy consumption ,0.0073494386796444594,74
H4_Emergency investment in healthcare,"Government expenditure of education, total",0.007347971340056221,75
H4_Emergency investment in healthcare,Energy use,0.0072989804559887295,76
H4_Emergency investment in healthcare,Combustible renewables and waste,0.007214132804717764,77
H4_Emergency investment in healthcare,"Labor force participation rate, female (% of female population ages 15+)",0.007172029868256773,78
H4_Emergency investment in healthcare,Net migration,0.006851646472824779,79
